,Put,Call,Put - Volume,Call - Volume
103.0,0.47,11.93,1,0
104.0,0.58,11.03,0,0
105.0,0.68,10.14,1,0
106.0,0.79,9.25,0,0
107.0,0.92,8.38,10,0
108.0,1.11,7.58,11,0
109.0,1.38,6.85,100,0
110.0,1.64,6.11,100,0
111.0,1.91,5.39,0,0
112.0,2.24,4.71,1,1
113.0,2.6,4.07,0,47
114.0,3.01,3.47,0,0
115.0,3.49,2.95,0,0
116.0,4.0,2.45,0,2
117.0,4.58,2.03,0,10
118.0,5.21,1.64,0,0
119.0,5.91,1.33,0,6
120.0,6.65,1.05,0,0
121.0,7.45,0.83,0,0
122.0,8.3,0.66,0,0
