,Put,Call,Put - Volume,Call - Volume
103.0,0.28,11.56,0,0
104.0,0.35,10.63,0,0
105.0,0.42,9.7,1,0
106.0,0.5,8.78,0,0
107.0,0.58,7.86,12,0
108.0,0.78,7.07,1,0
109.0,0.99,6.28,7,0
110.0,1.2,5.48,4,3
111.0,1.46,4.75,11,0
112.0,1.77,4.06,5,1
113.0,2.13,3.41,4,22
114.0,2.58,2.86,0,3
115.0,3.07,2.35,0,12
116.0,3.61,1.88,0,12
117.0,4.17,1.44,0,0
118.0,4.89,1.14,0,1
119.0,5.64,0.88,0,14
120.0,6.43,0.67,0,1
121.0,7.28,0.5,0,3
122.0,8.17,0.38,0,0
