,Put,Call,Put - Volume,Call - Volume
138.0,0.22,10.99,2,1
139.0,0.25,10.03,9,0
140.0,0.3,9.07,38,9
141.0,0.38,8.15,12,0
142.0,0.47,7.25,56,1
143.0,0.6,6.37,8,0
144.0,0.74,5.52,498,2
145.0,0.94,4.71,23,23
146.0,1.16,3.94,49,6
147.0,1.46,3.23,30,14
148.0,1.84,2.61,10,65
149.0,2.27,2.04,2,78
150.0,2.81,1.58,33,266
152.5,4.48,0.73,9,385
155.0,6.59,0.3,19,82
157.5,8.97,0.13,21,22
160.0,11.45,0.07,0,25
162.5,13.95,0.04,0,14
165.0,16.45,0.03,0,1
167.5,18.95,0.02,0,0
