,Put,Call,Put - Volume,Call - Volume
90.0,0.44,11.69,1524,38
91.0,0.54,10.79,103,2
92.0,0.66,9.91,114,45
93.0,0.82,9.08,259,129
94.0,0.99,8.24,455,45
95.0,1.2,7.46,918,604
96.0,1.42,6.68,176,24
97.0,1.7,5.96,325,162
98.0,2.03,5.29,204,253
99.0,2.37,4.63,727,180
100.0,2.81,4.07,1662,1272
101.0,3.24,3.51,148,209
102.0,3.79,3.06,60,203
103.0,4.34,2.61,79,243
104.0,4.93,2.19,18,178
105.0,5.56,1.82,289,370
106.0,6.25,1.51,274,123
107.0,6.94,1.21,95,198
108.0,7.75,1.01,20,230
109.0,8.56,0.82,48,70
