,Put,Call,Put - Volume,Call - Volume
45.0,0.0,39.91,0,0
50.0,0.0,34.93,0,0
55.0,0.0,29.94,0,0
60.0,0.0,24.96,0,0
65.0,0.0,19.98,0,0
70.0,0.05,15.04,0,0
75.0,0.3,10.3,0,0
80.0,1.17,6.18,0,0
85.0,2.92,2.92,0,0
90.0,5.73,0.61,0,0
95.0,10.48,0.11,0,0
100.0,15.48,0.01,0,0
105.0,20.48,0.0,0,0
110.0,25.48,0.0,0,0
115.0,30.48,0.0,0,0
120.0,35.48,0.0,0,0
125.0,40.48,0.0,0,0
