,Put,Call,Put - Volume,Call - Volume
195.0,0.44,48.56,20,0
200.0,0.61,43.71,43,1
205.0,0.85,38.94,47,0
210.0,1.18,34.27,104,3
215.0,1.63,29.71,67,2
220.0,2.26,25.32,188,4
225.0,3.17,21.21,176,11
230.0,4.2,17.21,155,23
235.0,5.65,13.65,123,18
240.0,7.4,10.38,220,136
245.0,9.86,7.82,54,270
250.0,12.61,5.55,22,775
255.0,15.95,3.88,7,105
260.0,19.55,2.45,0,179
265.0,23.69,1.58,0,147
270.0,28.12,0.99,0,80
275.0,32.78,0.64,0,35
280.0,37.55,0.39,2,32
285.0,42.44,0.24,0,76
290.0,47.42,0.16,0,649
