,Put,Call
133.0,0.0,0.0
134.0,0.0,0.0
135.0,7.05,11.82
136.0,0.0,0.0
137.0,0.0,0.0
138.0,0.0,0.0
139.0,0.0,0.0
140.0,9.37,9.15
141.0,0.0,0.0
142.0,0.0,0.0
143.0,0.0,0.0
144.0,0.0,0.0
145.0,12.14,6.93
146.0,0.0,0.0
147.0,0.0,0.0
148.0,0.0,0.0
149.0,0.0,0.0
150.0,15.32,5.1
152.5,0.0,0.0
155.0,18.9,3.67
