,Put,Call,Put - Volume,Call - Volume
11.0,0.03,8.09,0,0
12.0,0.04,7.1,0,0
12.5,0.05,6.61,0,0
13.0,0.06,6.12,0,0
14.0,0.1,5.14,0,0
15.0,0.14,4.18,0,0
16.0,0.2,3.24,0,0
17.0,0.29,2.32,0,0
17.5,0.34,1.87,10,0
18.0,0.41,1.44,0,0
19.0,0.54,0.56,0,1
20.0,1.33,0.35,0,2
21.0,2.25,0.28,0,0
22.0,3.2,0.22,0,0
22.5,3.67,0.2,0,0
23.0,4.15,0.18,0,0
24.0,5.12,0.14,0,0
25.0,6.09,0.12,0,0
26.0,7.07,0.1,0,0
27.0,8.06,0.08,0,0
