,Put,Call,Put - Volume,Call - Volume
9.0,0.03,10.42,0,0
10.0,0.05,9.44,0,0
11.0,0.07,8.47,0,0
12.0,0.1,7.5,0,0
13.0,0.13,6.53,0,0
14.0,0.17,5.58,0,0
15.0,0.22,4.63,0,0
16.0,0.28,3.69,0,2
17.0,0.35,2.76,0,1
18.0,0.43,1.84,0,0
19.0,0.63,1.02,1,0
20.0,1.14,0.5,0,0
21.0,2.01,0.34,0,0
22.0,2.92,0.18,0,0
23.0,3.91,0.09,0,0
24.0,4.91,0.05,0,0
25.0,5.91,0.02,0,0
30.0,10.91,0.0,0,0
