,Put,Call,Put - Volume,Call - Volume
125.0,0.15,37.17,0,0
130.0,0.2,32.23,0,0
135.0,0.25,27.28,0,0
140.0,0.35,22.38,0,0
145.0,0.66,17.68,0,0
150.0,0.98,12.97,3,0
152.5,1.28,10.75,18,0
155.0,1.58,8.53,5,0
157.5,2.47,6.87,0,0
160.0,3.35,5.22,3,2
162.5,4.47,3.8,5,1
165.0,5.88,2.67,7,0
167.5,7.5,1.78,0,0
170.0,9.4,1.15,0,0
172.5,11.46,0.7,0,0
175.0,13.69,0.43,0,4
177.5,16.06,0.3,0,0
180.0,18.43,0.17,0,0
182.5,20.85,0.09,0,0
185.0,23.31,0.05,0,0
