,Put,Call,Put - Volume,Call - Volume
5.0,0.0,5.14,0,0
7.5,0.0,2.64,0,0
10.0,0.16,0.31,0,0
12.5,2.38,0.0,0,0
15.0,4.88,0.0,0,0
