,Put,Call,Put - Volume,Call - Volume
95.0,2.38,13.04,33,30
96.0,2.63,12.29,10,0
97.0,2.91,11.57,25,0
98.0,3.22,10.88,3,9
99.0,3.53,10.19,0,0
100.0,3.88,9.55,17,2
101.0,4.27,8.94,3,3
102.0,4.66,8.33,0,0
103.0,5.07,7.75,0,3
104.0,5.53,7.2,4,20
105.0,6.01,6.69,23,20
106.0,6.53,6.2,2,3
107.0,7.04,5.72,0,0
108.0,7.56,5.23,0,4
109.0,8.14,4.82,0,4
110.0,8.73,4.4,1,11
111.0,9.35,4.03,0,0
112.0,10.01,3.67,0,0
113.0,10.68,3.35,0,1
115.0,12.09,2.76,0,17
