,Put,Call,Put - Volume,Call - Volume
95.0,2.02,12.61,1515,43
96.0,2.27,11.85,7,8
97.0,2.52,11.11,1061,2
98.0,2.8,10.39,21,2
99.0,3.12,9.72,39,5
100.0,3.45,9.05,2418,2451
101.0,3.82,8.42,12,3
102.0,4.2,7.8,65,3
103.0,4.63,7.22,305,49
104.0,5.07,6.67,46,28
105.0,5.53,6.13,276,86
106.0,6.03,5.63,31,108
107.0,6.53,5.13,6,55
108.0,7.1,4.7,0,32
109.0,7.68,4.28,0,13
110.0,8.28,3.88,10,157
111.0,8.93,3.53,31,31
115.0,11.73,2.31,2,493
120.0,15.76,1.32,0,541
125.0,20.2,0.71,0,79
