,Put,Call
127.0,0.0,0.0
128.0,0.0,0.0
129.0,0.0,0.0
130.0,1.5,7.08
131.0,0.0,0.0
132.0,0.0,0.0
133.0,0.0,0.0
134.0,0.0,0.0
135.0,3.05,3.62
136.0,0.0,0.0
137.0,0.0,0.0
138.0,0.0,0.0
139.0,0.0,0.0
140.0,5.87,1.39
141.0,0.0,0.0
142.0,0.0,0.0
143.0,0.0,0.0
144.0,0.0,0.0
145.0,10.01,0.4
146.0,0.0,0.0
