,Put,Call,Put - Volume,Call - Volume
138.0,0.97,11.87,0,0
139.0,1.05,10.96,0,0
140.0,1.14,10.05,1,0
141.0,1.23,9.14,0,0
142.0,1.4,8.31,0,0
143.0,1.57,7.49,0,0
144.0,1.74,6.66,0,0
145.0,1.91,5.83,0,0
146.0,2.4,5.32,0,0
147.0,2.89,4.81,0,0
148.0,3.38,4.3,0,0
149.0,3.87,3.78,0,0
150.0,4.38,3.29,0,0
152.5,5.87,2.27,0,0
155.0,7.37,1.26,0,3
157.5,9.35,0.71,0,0
160.0,11.68,0.52,0,1
162.5,14.01,0.33,0,0
165.0,16.46,0.25,0,3
167.5,18.92,0.19,0,0
