,Put,Call,Put - Volume,Call - Volume
138.0,2.26,13.38,0,0
139.0,2.42,12.54,0,0
140.0,2.71,11.83,2,0
141.0,3.01,11.13,0,0
142.0,3.3,10.43,0,0
143.0,3.6,9.73,0,0
144.0,4.04,9.17,0,0
145.0,4.48,8.61,2,6
146.0,4.92,8.05,0,0
147.0,5.36,7.49,0,0
148.0,5.82,6.94,36,1
149.0,6.27,6.4,85,33
150.0,6.73,5.85,51,78
152.5,7.9,4.52,30,42
155.0,9.37,3.49,0,49
157.5,10.86,2.45,0,0
160.0,12.76,1.83,0,15
162.5,14.83,1.38,0,1
165.0,16.92,0.93,0,16
167.5,19.27,0.77,0,0
