,Put,Call,Put - Volume,Call - Volume
138.0,0.46,11.26,3,0
139.0,0.56,10.36,0,0
140.0,0.67,9.47,0,0
141.0,0.82,8.62,0,0
142.0,0.97,7.77,0,0
143.0,1.15,6.95,0,0
144.0,1.34,6.14,0,0
145.0,1.63,5.43,1,0
146.0,1.95,4.75,2,0
147.0,2.31,4.11,1,1
148.0,2.75,3.55,0,1
149.0,3.19,2.99,0,6
150.0,3.68,2.47,3,11
152.5,5.18,1.48,0,22
155.0,6.92,0.7,0,5
157.5,9.12,0.38,5,1
160.0,11.55,0.3,0,0
162.5,13.99,0.22,0,0
165.0,16.43,0.15,0,0
167.5,18.9,0.1,0,7
