,Put,Call,Put - Volume,Call - Volume
133.0,2.27,10.41,25,358
134.0,2.51,9.66,42,66
135.0,2.76,8.9,186,564
136.0,3.1,8.24,61,56
137.0,3.44,7.58,48,12
138.0,3.78,6.92,48,25
139.0,4.18,6.32,14,9
140.0,4.57,5.72,301,151
141.0,5.0,5.15,581,92
142.0,5.45,4.6,1042,535
143.0,5.99,4.14,21,305
144.0,6.53,3.68,145,62
145.0,7.16,3.31,4,218
146.0,7.79,2.94,7,77
147.0,8.43,2.58,0,90
148.0,9.1,2.26,0,181
149.0,9.82,1.97,1,82
150.0,10.54,1.68,15,4315
152.5,12.49,1.13,6,122
155.0,14.56,0.69,0,298
