,Put,Call,Put - Volume,Call - Volume
87.0,1.28,11.98,45,15
88.0,1.48,11.18,55,5
89.0,1.7,10.4,50,358
90.0,1.93,9.64,873,99
91.0,2.2,8.91,528,8
92.0,2.51,8.21,519,45
93.0,2.85,7.55,794,52
94.0,3.2,6.91,52,55
95.0,3.6,6.31,209,464
96.0,4.05,5.76,243,285
97.0,4.5,5.21,194,301
98.0,4.99,4.7,83,983
99.0,5.51,4.22,27,195
100.0,6.06,3.78,34,1117
101.0,6.66,3.38,0,62
102.0,7.29,3.0,17,167
103.0,7.94,2.65,1,195
104.0,8.62,2.34,21,177
105.0,9.34,2.05,1,687
106.0,10.09,1.79,0,22
